pressure_level,latitude,longitude,valid_time,number,cc,r,crwc,t,u,v
1000.0,13.3,-74.5,2022-02-16,0,0.0,80.511246,1.927301e-06,24.336342,-13.83874,-2.1743398
1000.0,13.3,-74.5,2022-02-17,0,0.0,82.08397,4.6996485e-07,24.768475,-14.8818,-0.76243335
1000.0,13.3,-74.5,2022-02-18,0,,,,,,
1000.0,13.3,-74.5,2022-02-19,0,0.0,75.79304,8.986574e-08,24.631601,-11.623255,-2.6127253
1000.0,13.3,-74.5,2022-02-20,0,,,,,,
1000.0,13.3,-74.5,2022-02-21,0,0.0,79.34497,1.8294165e-07,24.140787,-12.144469,-2.501993
1000.0,13.3,-74.5,2022-02-22,0,,,,,,
1000.0,13.3,-74.5,2022-02-23,0,0.0,76.32719,1.13708104e-07,24.688944,-12.732057,-3.4635396
1000.0,13.3,-74.5,2022-02-24,0,,,,,,
1000.0,13.3,-74.5,2022-02-25,0,0.0,74.6749,6.056729e-07,24.270254,-12.5573845,-3.0374084
1000.0,13.3,-74.5,2022-02-26,0,,,,,,
1000.0,13.3,-74.5,2022-02-27,0,0.0,72.24653,2.0174271e-08,25.102465,-11.203785,-2.0963
1000.0,13.3,-74.5,2022-02-28,0,,,,,,
1000.0,13.3,-74.5,2022-03-01,0,0.0,82.34229,1.6698309e-06,25.258083,-9.219903,-2.7628152
1000.0,13.3,-74.5,2022-03-02,0,0.0,84.10151,6.6344575e-07,25.33304,-9.925577,-3.6299944
1000.0,13.3,-74.5,2022-03-03,0,,,,,,
1000.0,13.3,-74.5,2022-03-04,0,0.0,80.82392,4.9977015e-08,24.994951,-9.842153,-4.1129575
1000.0,13.3,-74.5,2022-03-05,0,,,,,,
1000.0,13.3,-74.5,2022-03-06,0,0.0,80.145256,3.425045e-07,25.037142,-11.70254,-2.591283
1000.0,13.3,-74.5,2022-03-07,0,,,,,,
1000.0,13.3,-74.5,2022-03-08,0,0.0,78.957596,4.0622848e-07,24.919691,-11.575867,-0.92035633
1000.0,13.3,-74.5,2022-03-09,0,,,,,,
1000.0,13.3,-74.5,2022-03-10,0,0.0,78.18904,4.1261394e-08,25.103853,-11.391444,-1.2495136
1000.0,13.3,-74.5,2022-03-11,0,,,,,,
1000.0,13.3,-74.5,2022-03-12,0,0.0,83.58268,9.669748e-07,25.155907,-12.0663595,-0.41204363
1000.0,13.3,-74.5,2022-03-13,0,,,,,,
1000.0,13.3,-74.5,2022-03-14,0,0.0,81.67612,1.499281e-07,24.758497,-12.327641,-2.3219898
1000.0,13.3,-74.5,2022-03-15,0,,,,,,
1000.0,13.3,-74.5,2022-03-16,0,0.0,82.87938,2.0944183e-06,24.538317,-12.253335,-1.9406693
1000.0,13.3,-74.5,2022-03-17,0,0.0,79.29274,3.805515e-07,25.291136,-13.564351,-0.64266175
1000.0,13.3,-74.5,2022-03-18,0,,,,,,
1000.0,13.3,-74.5,2022-03-19,0,0.0,79.45299,3.590073e-07,25.03345,-14.254455,-1.9607353
1000.0,13.3,-74.5,2022-03-20,0,,,,,,
1000.0,13.3,-74.5,2022-03-21,0,0.0,78.62111,6.1783044e-07,25.071537,-12.664262,-2.0503545
1000.0,13.3,-74.5,2022-03-22,0,,,,,,
1000.0,13.3,-74.5,2022-03-23,0,0.0,73.99914,3.6679222e-09,25.146484,-14.111339,-0.5484273
1000.0,13.3,-74.5,2022-03-24,0,,,,,,
1000.0,13.3,-74.5,2022-03-25,0,0.0,77.79651,1.6047433e-07,24.879045,-13.3818655,-1.7272598
1000.0,13.3,-74.5,2022-03-26,0,,,,,,
1000.0,13.3,-74.5,2022-03-27,0,0.0,85.03228,1.4190374e-06,25.005873,-9.1900625,-2.3587825
1000.0,13.3,-74.5,2022-03-28,0,,,,,,
1000.0,13.3,-74.5,2022-03-29,0,0.0,82.51881,4.5852525e-10,24.706596,-11.653591,-3.6160886
1000.0,13.3,-74.5,2022-03-30,0,,,,,,
1000.0,13.3,-74.5,2022-03-31,0,0.0,82.1519,5.7770542e-08,24.75295,-12.334808,-1.1842426
1000.0,13.3,-74.5,2022-04-01,0,,,,,,
1000.0,13.3,-74.5,2022-04-02,0,,,,,,
1000.0,13.3,-74.5,2022-04-03,0,,,,,,
1000.0,13.3,-74.5,2022-04-04,0,,,,,,
1000.0,13.3,-74.5,2022-04-05,0,,,,,,
1000.0,13.3,-74.5,2022-04-06,0,,,,,,
1000.0,13.3,-74.5,2022-04-07,0,,,,,,
1000.0,13.3,-74.5,2022-04-08,0,,,,,,
1000.0,13.3,-74.5,2022-04-09,0,,,,,,
1000.0,13.3,-74.5,2022-04-10,0,,,,,,
1000.0,13.3,-74.5,2022-04-11,0,,,,,,
1000.0,13.3,-74.5,2022-04-12,0,,,,,,
1000.0,13.3,-74.5,2022-04-13,0,,,,,,
1000.0,13.3,-74.5,2022-04-14,0,,,,,,
1000.0,13.3,-74.5,2022-04-15,0,,,,,,
1000.0,13.3,-74.5,2022-04-16,0,,,,,,
1000.0,13.3,-74.5,2022-04-17,0,,,,,,
1000.0,13.3,-74.5,2022-04-18,0,,,,,,
1000.0,13.3,-74.5,2022-04-19,0,,,,,,
1000.0,13.3,-74.5,2022-04-20,0,,,,,,
1000.0,13.3,-74.5,2022-04-21,0,,,,,,
1000.0,13.3,-74.5,2022-04-22,0,,,,,,
1000.0,13.3,-74.5,2022-04-23,0,,,,,,
1000.0,13.3,-74.5,2022-04-24,0,,,,,,
1000.0,13.3,-74.5,2022-04-25,0,,,,,,
1000.0,13.3,-74.5,2022-04-26,0,,,,,,
1000.0,13.3,-74.5,2022-04-27,0,,,,,,
1000.0,13.3,-74.5,2022-04-28,0,,,,,,
1000.0,13.3,-74.5,2022-04-29,0,,,,,,
1000.0,13.3,-74.5,2022-04-30,0,,,,,,
1000.0,13.3,-74.5,2022-05-01,0,,,,,,
1000.0,13.3,-74.5,2022-05-02,0,,,,,,
1000.0,13.3,-74.5,2022-05-03,0,,,,,,
1000.0,13.3,-74.5,2022-05-04,0,,,,,,
1000.0,13.3,-74.5,2022-05-05,0,,,,,,
1000.0,13.3,-74.5,2022-05-06,0,,,,,,
1000.0,13.3,-74.5,2022-05-07,0,,,,,,
1000.0,13.3,-74.5,2022-05-08,0,,,,,,
1000.0,13.3,-74.5,2022-05-09,0,,,,,,
1000.0,13.3,-74.5,2022-05-10,0,,,,,,
1000.0,13.3,-74.5,2022-05-11,0,,,,,,
1000.0,13.3,-74.5,2022-05-12,0,,,,,,
1000.0,13.3,-74.5,2022-05-13,0,,,,,,
1000.0,13.3,-74.5,2022-05-14,0,,,,,,
1000.0,13.3,-74.5,2022-05-15,0,,,,,,
1000.0,13.3,-74.5,2022-05-16,0,,,,,,
1000.0,13.3,-74.5,2022-05-17,0,,,,,,
1000.0,13.3,-74.5,2022-05-18,0,,,,,,
1000.0,13.3,-74.5,2022-05-19,0,,,,,,
1000.0,13.3,-74.5,2022-05-20,0,,,,,,
1000.0,13.3,-74.5,2022-05-21,0,,,,,,
1000.0,13.3,-74.5,2022-05-22,0,,,,,,
1000.0,13.3,-74.5,2022-05-23,0,,,,,,
1000.0,13.3,-74.5,2022-05-24,0,,,,,,
1000.0,13.3,-74.5,2022-05-25,0,,,,,,
1000.0,13.3,-74.5,2022-05-26,0,,,,,,
1000.0,13.3,-74.5,2022-05-27,0,,,,,,
1000.0,13.3,-74.5,2022-05-28,0,,,,,,
1000.0,13.3,-74.5,2022-05-29,0,,,,,,
1000.0,13.3,-74.5,2022-05-30,0,,,,,,
1000.0,13.3,-74.5,2022-05-31,0,,,,,,
1000.0,13.3,-74.5,2022-06-01,0,,,,,,
1000.0,13.3,-74.5,2022-06-02,0,,,,,,
1000.0,13.3,-74.5,2022-06-03,0,,,,,,
1000.0,13.3,-74.5,2022-06-04,0,,,,,,
1000.0,13.3,-74.5,2022-06-05,0,,,,,,
1000.0,13.3,-74.5,2022-06-06,0,,,,,,
1000.0,13.3,-74.5,2022-06-07,0,,,,,,
1000.0,13.3,-74.5,2022-06-08,0,,,,,,
1000.0,13.3,-74.5,2022-06-09,0,,,,,,
1000.0,13.3,-74.5,2022-06-10,0,,,,,,
1000.0,13.3,-74.5,2022-06-11,0,,,,,,
1000.0,13.3,-74.5,2022-06-12,0,,,,,,
1000.0,13.3,-74.5,2022-06-13,0,,,,,,
1000.0,13.3,-74.5,2022-06-14,0,,,,,,
1000.0,13.3,-74.5,2022-06-15,0,,,,,,
1000.0,13.3,-74.5,2022-06-16,0,,,,,,
1000.0,13.3,-74.5,2022-06-17,0,,,,,,
1000.0,13.3,-74.5,2022-06-18,0,,,,,,
1000.0,13.3,-74.5,2022-06-19,0,,,,,,
1000.0,13.3,-74.5,2022-06-20,0,,,,,,
1000.0,13.3,-74.5,2022-06-21,0,,,,,,
1000.0,13.3,-74.5,2022-06-22,0,,,,,,
1000.0,13.3,-74.5,2022-06-23,0,,,,,,
1000.0,13.3,-74.5,2022-06-24,0,,,,,,
1000.0,13.3,-74.5,2022-06-25,0,,,,,,
1000.0,13.3,-74.5,2022-06-26,0,,,,,,
1000.0,13.3,-74.5,2022-06-27,0,,,,,,
1000.0,13.3,-74.5,2022-06-28,0,,,,,,
1000.0,13.3,-74.5,2022-06-29,0,,,,,,
1000.0,13.3,-74.5,2022-06-30,0,,,,,,
1000.0,13.3,-74.5,2022-07-01,0,,,,,,
1000.0,13.3,-74.5,2022-07-02,0,,,,,,
1000.0,13.3,-74.5,2022-07-03,0,,,,,,
1000.0,13.3,-74.5,2022-07-04,0,,,,,,
1000.0,13.3,-74.5,2022-07-05,0,,,,,,
1000.0,13.3,-74.5,2022-07-06,0,,,,,,
1000.0,13.3,-74.5,2022-07-07,0,,,,,,
1000.0,13.3,-74.5,2022-07-08,0,,,,,,
1000.0,13.3,-74.5,2022-07-09,0,,,,,,
1000.0,13.3,-74.5,2022-07-10,0,,,,,,
1000.0,13.3,-74.5,2022-07-11,0,,,,,,
1000.0,13.3,-74.5,2022-07-12,0,,,,,,
1000.0,13.3,-74.5,2022-07-13,0,,,,,,
1000.0,13.3,-74.5,2022-07-14,0,,,,,,
1000.0,13.3,-74.5,2022-07-15,0,,,,,,
1000.0,13.3,-74.5,2022-07-16,0,,,,,,
1000.0,13.3,-74.5,2022-07-17,0,,,,,,
1000.0,13.3,-74.5,2022-07-18,0,,,,,,
1000.0,13.3,-74.5,2022-07-19,0,,,,,,
1000.0,13.3,-74.5,2022-07-20,0,,,,,,
1000.0,13.3,-74.5,2022-07-21,0,,,,,,
1000.0,13.3,-74.5,2022-07-22,0,,,,,,
1000.0,13.3,-74.5,2022-07-23,0,,,,,,
1000.0,13.3,-74.5,2022-07-24,0,,,,,,
1000.0,13.3,-74.5,2022-07-25,0,,,,,,
1000.0,13.3,-74.5,2022-07-26,0,,,,,,
1000.0,13.3,-74.5,2022-07-27,0,,,,,,
1000.0,13.3,-74.5,2022-07-28,0,,,,,,
1000.0,13.3,-74.5,2022-07-29,0,,,,,,
1000.0,13.3,-74.5,2022-07-30,0,,,,,,
1000.0,13.3,-74.5,2022-07-31,0,,,,,,
1000.0,13.3,-74.5,2022-08-01,0,,,,,,
1000.0,13.3,-74.5,2022-08-02,0,,,,,,
1000.0,13.3,-74.5,2022-08-03,0,,,,,,
1000.0,13.3,-74.5,2022-08-04,0,,,,,,
1000.0,13.3,-74.5,2022-08-05,0,,,,,,
1000.0,13.3,-74.5,2022-08-06,0,,,,,,
1000.0,13.3,-74.5,2022-08-07,0,,,,,,
1000.0,13.3,-74.5,2022-08-08,0,,,,,,
1000.0,13.3,-74.5,2022-08-09,0,,,,,,
1000.0,13.3,-74.5,2022-08-10,0,,,,,,
1000.0,13.3,-74.5,2022-08-11,0,,,,,,
1000.0,13.3,-74.5,2022-08-12,0,,,,,,
1000.0,13.3,-74.5,2022-08-13,0,,,,,,
1000.0,13.3,-74.5,2022-08-14,0,,,,,,
1000.0,13.3,-74.5,2022-08-15,0,,,,,,
1000.0,13.3,-74.5,2022-08-16,0,,,,,,
1000.0,13.3,-74.5,2022-08-17,0,,,,,,
1000.0,13.3,-74.5,2022-08-18,0,,,,,,
1000.0,13.3,-74.5,2022-08-19,0,,,,,,
1000.0,13.3,-74.5,2022-08-20,0,,,,,,
1000.0,13.3,-74.5,2022-08-21,0,,,,,,
1000.0,13.3,-74.5,2022-08-22,0,,,,,,
1000.0,13.3,-74.5,2022-08-23,0,,,,,,
1000.0,13.3,-74.5,2022-08-24,0,,,,,,
1000.0,13.3,-74.5,2022-08-25,0,,,,,,
1000.0,13.3,-74.5,2022-08-26,0,,,,,,
1000.0,13.3,-74.5,2022-08-27,0,,,,,,
1000.0,13.3,-74.5,2022-08-28,0,,,,,,
1000.0,13.3,-74.5,2022-08-29,0,,,,,,
1000.0,13.3,-74.5,2022-08-30,0,,,,,,
1000.0,13.3,-74.5,2022-08-31,0,,,,,,
1000.0,13.3,-74.5,2022-09-01,0,0.0,80.6311,2.2924864e-09,27.163658,-9.159066,-0.31177375
1000.0,13.3,-74.5,2022-09-02,0,0.0,76.23552,4.5852525e-10,27.260416,-8.166681,-0.684513
1000.0,13.3,-74.5,2022-09-03,0,,,,,,
1000.0,13.3,-74.5,2022-09-04,0,0.0,79.65795,1.439649e-07,27.323547,-6.9705763,-0.99623615
1000.0,13.3,-74.5,2022-09-05,0,,,,,,
1000.0,13.3,-74.5,2022-09-06,0,0.0,82.4825,3.855998e-07,27.407331,-5.8191867,-0.41887867
1000.0,13.3,-74.5,2022-09-07,0,,,,,,
1000.0,13.3,-74.5,2022-09-08,0,0.0,83.70004,4.9379616e-07,27.044508,-3.8226163,-0.21901701
1000.0,13.3,-74.5,2022-09-09,0,,,,,,
1000.0,13.3,-74.5,2022-09-10,0,0.0,79.68078,1.228757e-07,28.25006,-10.847872,-1.345474
1000.0,13.3,-74.5,2022-09-11,0,,,,,,
1000.0,13.3,-74.5,2022-09-12,0,0.0,76.555305,2.9797844e-08,27.722046,-7.147565,-0.39569283
1000.0,13.3,-74.5,2022-09-13,0,,,,,,
1000.0,13.3,-74.5,2022-09-14,0,0.0,74.03078,1.2608675e-07,27.794996,-10.33661,0.8952261
1000.0,13.3,-74.5,2022-09-15,0,,,,,,
1000.0,13.3,-74.5,2022-09-16,0,0.0,82.10698,1.6368498e-06,27.226912,-8.796871,-1.7373888
1000.0,13.3,-74.5,2022-09-17,0,0.0,76.59593,3.7917457e-07,27.627317,-6.05059,0.60900337
1000.0,13.3,-74.5,2022-09-18,0,,,,,,
1000.0,13.3,-74.5,2022-09-19,0,0.0,82.92034,6.129733e-07,25.827248,2.103076,0.94841546
1000.0,13.3,-74.5,2022-09-20,0,,,,,,
1000.0,13.3,-74.5,2022-09-21,0,0.0,79.41569,1.3186238e-06,26.572226,2.4120264,2.0378544
1000.0,13.3,-74.5,2022-09-22,0,,,,,,
1000.0,13.3,-74.5,2022-09-23,0,0.0,75.34117,1.1916238e-06,27.0906,1.1448737,-1.7607179
1000.0,13.3,-74.5,2022-09-24,0,,,,,,
1000.0,13.3,-74.5,2022-09-25,0,0.0,77.1919,1.890797e-06,27.12452,-1.2403119,4.48335
1000.0,13.3,-74.5,2022-09-26,0,,,,,,
1000.0,13.3,-74.5,2022-09-27,0,0.0,76.872154,4.4061477e-07,27.960136,-7.149305,1.0248272
1000.0,13.3,-74.5,2022-09-28,0,,,,,,
1000.0,13.3,-74.5,2022-09-29,0,0.0,81.94967,4.094358e-07,26.749464,-2.5686476,0.32063454
1000.0,13.3,-74.5,2022-09-30,0,,,,,,
1000.0,13.3,-74.5,2022-10-01,0,0.0,83.36247,1.6492021e-06,25.372074,0.095759824,2.918725
1000.0,13.3,-74.5,2022-10-02,0,0.0,75.57982,5.217739e-07,27.114513,-1.8771412,1.3861852
1000.0,13.3,-74.5,2022-10-03,0,,,,,,
1000.0,13.3,-74.5,2022-10-04,0,0.0,76.90587,8.5278586e-08,28.036081,-9.231764,-1.8170242
1000.0,13.3,-74.5,2022-10-05,0,,,,,,
1000.0,13.3,-74.5,2022-10-06,0,0.0,84.845024,4.1915814e-06,25.821909,-7.351777,-2.704936
1000.0,13.3,-74.5,2022-10-07,0,,,,,,
1000.0,13.3,-74.5,2022-10-08,0,0.0,88.63689,1.6352644e-05,25.811619,-8.959671,3.8012264
1000.0,13.3,-74.5,2022-10-09,0,,,,,,
1000.0,13.3,-74.5,2022-10-10,0,0.0,79.17221,7.8953724e-07,26.871815,-8.566312,-0.15656826
1000.0,13.3,-74.5,2022-10-11,0,,,,,,
1000.0,13.3,-74.5,2022-10-12,0,0.0,76.1254,5.5936266e-07,27.810629,-11.714559,-2.7105384
1000.0,13.3,-74.5,2022-10-13,0,,,,,,
1000.0,13.3,-74.5,2022-10-14,0,0.0,86.681366,2.6565458e-06,25.480131,-5.870406,2.006881
1000.0,13.3,-74.5,2022-10-15,0,,,,,,
1000.0,13.3,-74.5,2022-10-16,0,0.0,75.27138,2.572062e-07,27.496075,-8.818712,-2.495357
1000.0,13.3,-74.5,2022-10-17,0,0.0,75.73852,2.2465694e-07,27.315897,-7.120474,-2.081374
1000.0,13.3,-74.5,2022-10-18,0,,,,,,
1000.0,13.3,-74.5,2022-10-19,0,0.0,81.69755,6.2768413e-07,26.729738,-7.6133976,-0.16035017
1000.0,13.3,-74.5,2022-10-20,0,,,,,,
1000.0,13.3,-74.5,2022-10-21,0,0.0,81.50053,5.446849e-07,26.953074,-7.5717754,-0.9545872
1000.0,13.3,-74.5,2022-10-22,0,,,,,,
1000.0,13.3,-74.5,2022-10-23,0,0.0,82.299934,2.1168853e-06,26.460203,-7.7107463,-1.0402458
1000.0,13.3,-74.5,2022-10-24,0,,,,,,
1000.0,13.3,-74.5,2022-10-25,0,0.0,86.31656,5.6725357e-06,25.539366,-3.8374875,-2.601363
1000.0,13.3,-74.5,2022-10-26,0,,,,,,
1000.0,13.3,-74.5,2022-10-27,0,0.0,71.99251,0.0,27.016273,-2.640474,-3.4775276
1000.0,13.3,-74.5,2022-10-28,0,,,,,,
1000.0,13.3,-74.5,2022-10-29,0,0.0,70.698845,8.84888e-08,27.000671,2.5504417,-2.454595
1000.0,13.3,-74.5,2022-10-30,0,,,,,,
1000.0,13.3,-74.5,2022-10-31,0,0.0,73.937,3.381659e-06,27.006914,-1.4543023,0.31062317
1000.0,13.3,-74.5,2022-11-01,0,0.0,82.50145,2.035746e-06,26.054544,-8.49976,0.33895928
1000.0,13.3,-74.5,2022-11-02,0,0.0,75.93112,9.380706e-07,27.613014,-12.117341,-1.595165
1000.0,13.3,-74.5,2022-11-03,0,,,,,,
1000.0,13.3,-74.5,2022-11-04,0,0.0,81.64249,2.2489219e-06,26.534615,-5.770434,-1.287189
1000.0,13.3,-74.5,2022-11-05,0,,,,,,
1000.0,13.3,-74.5,2022-11-06,0,0.0,85.19164,5.0411736e-06,25.291088,-0.5796024,4.255489
1000.0,13.3,-74.5,2022-11-07,0,,,,,,
1000.0,13.3,-74.5,2022-11-08,0,0.0,76.728775,3.446522e-06,26.505453,0.5253225,-1.3517805
1000.0,13.3,-74.5,2022-11-09,0,,,,,,
1000.0,13.3,-74.5,2022-11-10,0,0.0,81.59276,2.3209113e-06,25.564009,-0.8710587,3.027537
1000.0,13.3,-74.5,2022-11-11,0,,,,,,
1000.0,13.3,-74.5,2022-11-12,0,0.0,77.22169,1.46857e-06,26.457834,-7.6204076,-1.6429416
1000.0,13.3,-74.5,2022-11-13,0,,,,,,
1000.0,13.3,-74.5,2022-11-14,0,0.0,77.11551,9.752143e-07,26.766422,-7.6751184,-1.620805
1000.0,13.3,-74.5,2022-11-15,0,,,,,,
1000.0,13.3,-74.5,2022-11-16,0,0.0,82.17353,1.0031894e-06,26.83032,-11.113026,-3.54454
1000.0,13.3,-74.5,2022-11-17,0,0.0,81.76952,2.86745e-06,26.782768,-11.781749,-2.1000252
1000.0,13.3,-74.5,2022-11-18,0,,,,,,
1000.0,13.3,-74.5,2022-11-19,0,0.0,76.09142,1.0935048e-06,26.977081,-14.123317,-0.9586249
1000.0,13.3,-74.5,2022-11-20,0,,,,,,
1000.0,13.3,-74.5,2022-11-21,0,0.0,73.99952,1.5038957e-07,26.898952,-12.0847,-2.446072
1000.0,13.3,-74.5,2022-11-22,0,,,,,,
1000.0,13.3,-74.5,2022-11-23,0,0.0,81.20688,2.7115602e-06,26.1614,-10.070031,-0.45363998
1000.0,13.3,-74.5,2022-11-24,0,,,,,,
1000.0,13.3,-74.5,2022-11-25,0,0.0,85.89975,2.7477847e-06,25.695587,-9.809046,-0.9507226
1000.0,13.3,-74.5,2022-11-26,0,,,,,,
1000.0,13.3,-74.5,2022-11-27,0,0.0,74.23756,4.0072214e-07,26.698622,-10.920512,-2.3482263
1000.0,13.3,-74.5,2022-11-28,0,,,,,,
1000.0,13.3,-74.5,2022-11-29,0,0.0,78.0644,1.268664e-06,26.332663,-11.307212,-1.4885572
1000.0,13.3,-74.5,2022-11-30,0,,,,,,
1000.0,13.3,-74.5,2022-12-01,0,0.0,71.34829,3.9431032e-07,26.378258,-10.823958,-3.359436
1000.0,13.3,-74.5,2022-12-02,0,0.0,79.9126,6.5059913e-07,25.723106,-10.4335165,-3.2954988
1000.0,13.3,-74.5,2022-12-03,0,,,,,,
1000.0,13.3,-74.5,2022-12-04,0,0.0,75.32575,1.4625839e-07,25.997887,-7.9318323,-3.2765367
1000.0,13.3,-74.5,2022-12-05,0,,,,,,
1000.0,13.3,-74.5,2022-12-06,0,0.0,69.35871,4.080511e-08,25.906471,-8.742867,-1.8759614
1000.0,13.3,-74.5,2022-12-07,0,,,,,,
1000.0,13.3,-74.5,2022-12-08,0,0.0,71.467,1.9439702e-07,25.452303,-10.018646,-2.7353854
1000.0,13.3,-74.5,2022-12-09,0,,,,,,
1000.0,13.3,-74.5,2022-12-10,0,0.0,67.7221,9.81202e-08,25.48168,-9.145482,-3.6995227
1000.0,13.3,-74.5,2022-12-11,0,,,,,,
1000.0,13.3,-74.5,2022-12-12,0,0.0,68.26857,0.0,25.426693,-10.405123,-1.168409
1000.0,13.3,-74.5,2022-12-13,0,,,,,,
1000.0,13.3,-74.5,2022-12-14,0,0.0,70.86421,6.666579e-07,26.113804,-12.440827,-1.5135413
1000.0,13.3,-74.5,2022-12-15,0,,,,,,
1000.0,13.3,-74.5,2022-12-16,0,0.0,77.77279,6.529022e-07,26.18866,-14.212701,-1.6371439
1000.0,13.3,-74.5,2022-12-17,0,0.0,77.552345,1.6460119e-07,26.188202,-13.588399,-2.8328118
1000.0,13.3,-74.5,2022-12-18,0,,,,,,
1000.0,13.3,-74.5,2022-12-19,0,0.0,75.81948,1.3204884e-07,25.601753,-12.682665,-2.4605072
1000.0,13.3,-74.5,2022-12-20,0,,,,,,
1000.0,13.3,-74.5,2022-12-21,0,0.0,78.335266,1.2365647e-06,25.273369,-12.489796,-3.5914829
1000.0,13.3,-74.5,2022-12-22,0,,,,,,
1000.0,13.3,-74.5,2022-12-23,0,0.0,82.71415,4.3558472e-08,25.715864,-13.11455,-2.6897697
1000.0,13.3,-74.5,2022-12-24,0,,,,,,
1000.0,13.3,-74.5,2022-12-25,0,0.0,77.28948,4.8875796e-07,25.25232,-12.996458,-2.9186742
1000.0,13.3,-74.5,2022-12-26,0,,,,,,
1000.0,13.3,-74.5,2022-12-27,0,0.0,83.40907,1.789058e-06,24.61041,-11.956239,-1.6850884
1000.0,13.3,-74.5,2022-12-28,0,,,,,,
1000.0,13.3,-74.5,2022-12-29,0,0.0,75.3165,1.69194e-07,25.38321,-11.754959,-1.3633959
1000.0,13.3,-74.5,2022-12-30,0,,,,,,
1000.0,13.3,-74.5,2022-12-31,0,0.0,84.499016,1.9930817e-06,24.961956,-12.459649,-1.9687693
1000.0,13.3,-74.5,2023-01-01,0,0.0,80.23508,1.270496e-06,25.145538,-11.093414,-2.44696
1000.0,13.3,-74.5,2023-01-02,0,0.0,84.30372,1.8129011e-06,24.379604,-10.278893,-2.3158095
1000.0,13.3,-74.5,2023-01-03,0,,,,,,
1000.0,13.3,-74.5,2023-01-04,0,0.0,82.126595,4.5482938e-07,24.33878,-10.85565,-2.538657
1000.0,13.3,-74.5,2023-01-05,0,,,,,,
1000.0,13.3,-74.5,2023-01-06,0,0.0,80.24129,7.090624e-07,25.220816,-11.649476,-0.581577
1000.0,13.3,-74.5,2023-01-07,0,,,,,,
1000.0,13.3,-74.5,2023-01-08,0,0.0,80.87992,5.1718837e-07,24.86506,-10.858011,-3.0706432
1000.0,13.3,-74.5,2023-01-09,0,,,,,,
1000.0,13.3,-74.5,2023-01-10,0,0.0,82.92065,6.6550314e-07,25.041653,-7.7192435,-2.1156118
1000.0,13.3,-74.5,2023-01-11,0,,,,,,
1000.0,13.3,-74.5,2023-01-12,0,0.0,80.62231,3.1177255e-08,25.166647,-10.111455,-3.2565095
1000.0,13.3,-74.5,2023-01-13,0,,,,,,
1000.0,13.3,-74.5,2023-01-14,0,0.0,79.71533,2.2008479e-07,25.321075,-6.29083,-2.473241
1000.0,13.3,-74.5,2023-01-15,0,,,,,,
1000.0,13.3,-74.5,2023-01-16,0,0.0,80.06227,7.2122566e-07,24.49393,-7.297537,-2.7043262
1000.0,13.3,-74.5,2023-01-17,0,0.0,84.5715,1.712473e-06,24.310425,-10.783817,-2.0042806
1000.0,13.3,-74.5,2023-01-18,0,,,,,,
1000.0,13.3,-74.5,2023-01-19,0,0.0,81.503136,1.192551e-06,25.04461,-13.208978,-1.8173426
1000.0,13.3,-74.5,2023-01-20,0,,,,,,
1000.0,13.3,-74.5,2023-01-21,0,0.0,75.264565,3.3928796e-07,25.088606,-13.63707,-2.3958392
1000.0,13.3,-74.5,2023-01-22,0,,,,,,
1000.0,13.3,-74.5,2023-01-23,0,0.0,76.843346,5.3552617e-07,25.599657,-15.776554,-0.57476836
1000.0,13.3,-74.5,2023-01-24,0,,,,,,
1000.0,13.3,-74.5,2023-01-25,0,0.0,81.74234,5.501918e-09,24.955614,-14.830817,-0.78895825
1000.0,13.3,-74.5,2023-01-26,0,,,,,,
1000.0,13.3,-74.5,2023-01-27,0,0.0,77.49893,8.459287e-07,24.701723,-14.086315,-4.978631
1000.0,13.3,-74.5,2023-01-28,0,,,,,,
1000.0,13.3,-74.5,2023-01-29,0,0.0,74.21245,4.4702922e-08,24.620157,-14.0522375,-1.858406
1000.0,13.3,-74.5,2023-01-30,0,,,,,,
1000.0,13.3,-74.5,2023-01-31,0,0.0,81.88018,1.0339069e-06,24.096504,-12.739674,-2.6790113
1000.0,13.3,-74.5,2023-02-01,0,0.0,83.42036,1.4167433e-06,23.906002,-13.84748,-3.5883317
1000.0,13.3,-74.5,2023-02-02,0,0.0,79.83175,1.0311635e-06,24.126644,-14.62088,-3.4124856
1000.0,13.3,-74.5,2023-02-03,0,,,,,,
1000.0,13.3,-74.5,2023-02-04,0,0.0,76.52801,3.2049027e-07,24.276014,-12.801406,-2.8590226
1000.0,13.3,-74.5,2023-02-05,0,,,,,,
1000.0,13.3,-74.5,2023-02-06,0,0.0,80.071045,0.0,25.056974,-14.640929,-3.1352415
1000.0,13.3,-74.5,2023-02-07,0,,,,,,
1000.0,13.3,-74.5,2023-02-08,0,0.0,80.028114,1.7354475e-07,24.618551,-14.381993,-2.6743813
1000.0,13.3,-74.5,2023-02-09,0,,,,,,
1000.0,13.3,-74.5,2023-02-10,0,0.0,82.32311,7.8173673e-07,24.492739,-14.631807,-1.8270651
1000.0,13.3,-74.5,2023-02-11,0,,,,,,
1000.0,13.3,-74.5,2023-02-12,0,0.0,81.06816,1.0554636e-06,24.679321,-14.198451,-2.8157554
1000.0,13.3,-74.5,2023-02-13,0,,,,,,
1000.0,13.3,-74.5,2023-02-14,0,0.0,79.440865,1.0554613e-06,24.616777,-11.741766,-3.4582264
1000.0,13.3,-74.5,2023-02-15,0,,,,,,
