valid_time,pressure_level,latitude,longitude,number,cc,r,crwc,t,u,v
2022-05-24,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-05-25,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-05-26,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-05-27,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-05-28,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-05-29,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-05-30,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-05-31,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-01,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-02,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-03,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-04,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-05,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-06,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-07,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-08,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-09,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-10,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-11,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-12,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-13,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-14,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-15,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-16,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-17,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-18,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-19,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-20,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-21,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-22,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-23,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-24,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-25,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-26,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-27,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-28,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-29,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-06-30,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-01,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-02,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-03,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-04,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-05,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-06,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-07,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-08,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-09,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-10,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-11,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-12,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-13,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-14,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-15,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-16,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-17,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-18,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-19,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-20,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-21,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-22,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-23,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-24,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-25,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-26,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-27,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-28,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-29,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-30,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-07-31,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-01,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-02,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-03,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-04,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-05,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-06,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-07,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-08,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-09,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-10,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-11,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-12,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-13,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-14,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-15,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-16,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-17,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-18,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-19,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-20,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-21,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-22,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-23,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-24,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-25,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-26,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-27,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-28,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-29,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-30,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-08-31,1000.0,13.05,-75.0,0.0,0.0,81.4612364857143,1.7357386545714286e-08,24.863281514285713,-12.988569185714285,-1.7415204657142858
2022-09-01,1000.0,13.05,-75.0,0.0,0.0,79.91558682857143,4.0740775942857144e-09,27.204520028571427,-9.4133414,-0.35665475877142855
2022-09-02,1000.0,13.05,-75.0,0.0,0.0,75.95995797142857,2.331786454e-09,27.326432314285714,-8.564453425714285,-0.929273638
2022-09-03,1000.0,13.05,-75.0,0.0,0.0,75.95995797142857,2.331786454e-09,27.326432314285714,-8.564453425714285,-0.929273638
2022-09-04,1000.0,13.05,-75.0,0.0,0.0,80.36461942857143,1.7629819642857144e-07,27.29884805714286,-7.248399874285714,-1.1571661025714286
2022-09-05,1000.0,13.05,-75.0,0.0,0.0,80.36461942857143,1.7629819642857144e-07,27.29884805714286,-7.248399874285714,-1.1571661025714286
2022-09-06,1000.0,13.05,-75.0,0.0,0.0,83.26268608571428,4.840020594285715e-07,27.249527885714286,-5.385683605714286,-1.0052229188571429
2022-09-07,1000.0,13.05,-75.0,0.0,0.0,83.26268608571428,4.840020594285715e-07,27.249527885714286,-5.385683605714286,-1.0052229188571429
2022-09-08,1000.0,13.05,-75.0,0.0,0.0,84.4081404,7.070537020000001e-07,26.797605114285712,-3.5694008742857144,-0.08882192042857143
2022-09-09,1000.0,13.05,-75.0,0.0,0.0,84.4081404,7.070537020000001e-07,26.797605114285712,-3.5694008742857144,-0.08882192042857143
2022-09-10,1000.0,13.05,-75.0,0.0,0.0,79.21655348571429,2.6514174534285716e-07,28.11589988571429,-10.304757042857142,-1.4391910314285714
2022-09-11,1000.0,13.05,-75.0,0.0,0.0,79.21655348571429,2.6514174534285716e-07,28.11589988571429,-10.304757042857142,-1.4391910314285714
2022-09-12,1000.0,13.05,-75.0,0.0,0.0,78.39559022857144,2.1605687385428572e-07,27.615616314285713,-7.099422985714286,-0.49270794682857144
2022-09-13,1000.0,13.05,-75.0,0.0,0.0,78.39559022857144,2.1605687385428572e-07,27.615616314285713,-7.099422985714286,-0.49270794682857144
2022-09-14,1000.0,13.05,-75.0,0.0,0.0,75.06869351428571,3.4683261971428575e-07,27.565314742857144,-9.840750257142858,0.5658057464857144
2022-09-15,1000.0,13.05,-75.0,0.0,0.0,75.06869351428571,3.4683261971428575e-07,27.565314742857144,-9.840750257142858,0.5658057464857144
2022-09-16,1000.0,13.05,-75.0,0.0,0.0,79.75055108571428,9.165239470942856e-07,27.433637571428573,-8.82822877142857,-1.8719038871428573
2022-09-17,1000.0,13.05,-75.0,0.0,0.0,79.90913214285715,5.423764431142857e-07,27.171496828571428,-5.787059288571428,1.1245340454285715
2022-09-18,1000.0,13.05,-75.0,0.0,0.0,79.90913214285715,5.423764431142857e-07,27.171496828571428,-5.787059288571428,1.1245340454285715
2022-09-19,1000.0,13.05,-75.0,0.0,0.0,83.78349531428572,1.9851208822857144e-06,25.679441457142858,1.8435265394285714,1.0940295822857142
2022-09-20,1000.0,13.05,-75.0,0.0,0.0,83.78349531428572,1.9851208822857144e-06,25.679441457142858,1.8435265394285714,1.0940295822857142
2022-09-21,1000.0,13.05,-75.0,0.0,0.0,78.57948962857144,9.786567585714286e-07,26.64133657142857,2.225125937142857,2.2845771142857143
2022-09-22,1000.0,13.05,-75.0,0.0,0.0,78.57948962857144,9.786567585714286e-07,26.64133657142857,2.225125937142857,2.2845771142857143
2022-09-23,1000.0,13.05,-75.0,0.0,0.0,75.79289368571429,1.0105527922857143e-06,26.934769942857145,0.9141223714285714,-1.229354138
2022-09-24,1000.0,13.05,-75.0,0.0,0.0,75.79289368571429,1.0105527922857143e-06,26.934769942857145,0.9141223714285714,-1.229354138
2022-09-25,1000.0,13.05,-75.0,0.0,0.0,77.6428004,3.085071605714286e-06,27.0114608,-0.45745140494285713,4.291808145714286
2022-09-26,1000.0,13.05,-75.0,0.0,0.0,77.6428004,3.085071605714286e-06,27.0114608,-0.45745140494285713,4.291808145714286
2022-09-27,1000.0,13.05,-75.0,0.0,0.0,79.35502085714286,3.545233465714286e-07,27.713535571428572,-7.033075665714286,0.7772200745142857
2022-09-28,1000.0,13.05,-75.0,0.0,0.0,79.35502085714286,3.545233465714286e-07,27.713535571428572,-7.033075665714286,0.7772200745142857
2022-09-29,1000.0,13.05,-75.0,0.0,0.0,80.87969177142857,8.000252828571428e-07,26.883604457142855,-2.2970000657142857,0.13602024477142857
2022-09-30,1000.0,13.05,-75.0,0.0,0.0,80.87969177142857,8.000252828571428e-07,26.883604457142855,-2.2970000657142857,0.13602024477142857
2022-10-01,1000.0,13.05,-75.0,0.0,0.0,84.00237654285715,1.7599892885714287e-06,25.199919,0.14381856605714285,3.0300210885714285
2022-10-02,1000.0,13.05,-75.0,0.0,0.0,74.77974914285714,4.795618885714286e-07,27.167639685714285,-1.930417405714286,1.1711984688571428
2022-10-03,1000.0,13.05,-75.0,0.0,0.0,74.77974914285714,4.795618885714286e-07,27.167639685714285,-1.930417405714286,1.1711984688571428
2022-10-04,1000.0,13.05,-75.0,0.0,0.0,77.76238834285714,1.2256280365714286e-07,28.0399932,-9.33847537142857,-2.39174138
2022-10-05,1000.0,13.05,-75.0,0.0,0.0,77.76238834285714,1.2256280365714286e-07,28.0399932,-9.33847537142857,-2.39174138
2022-10-06,1000.0,13.05,-75.0,0.0,0.0,84.76857748571429,3.4545733057142855e-06,25.9380618,-7.288956837142857,-2.7683106657142855
2022-10-07,1000.0,13.05,-75.0,0.0,0.0,84.76857748571429,3.4545733057142855e-06,25.9380618,-7.288956837142857,-2.7683106657142855
2022-10-08,1000.0,13.05,-75.0,0.0,0.0,85.48357988571428,1.4374180068571428e-05,26.145423457142858,-7.4563733,3.6863351
2022-10-09,1000.0,13.05,-75.0,0.0,0.0,85.48357988571428,1.4374180068571428e-05,26.145423457142858,-7.4563733,3.6863351
2022-10-10,1000.0,13.05,-75.0,0.0,0.0,78.47666868571429,9.48879926e-07,27.064050085714285,-8.518257085714286,-0.25846211371428573
2022-10-11,1000.0,13.05,-75.0,0.0,0.0,78.47666868571429,9.48879926e-07,27.064050085714285,-8.518257085714286,-0.25846211371428573
